Datetime,AT_CH_MWh,DE_CH_MWh,FR_CH_MWh,IT_CH_MWh,CH_AT_MWh,CH_DE_MWh,CH_FR_MWh,CH_IT_MWh,Nettoimport
2019-07-27T06:00:00+0200,254,606,1382,0,0,85,0,2803,-646
2019-07-27T07:00:00+0200,0,400,1089,0,213,285,0,2149,-1158
2019-07-27T08:00:00+0200,0,396,983,0,621,407,0,2210,-1859
2019-07-27T09:00:00+0200,0,347,555,0,513,52,0,2478,-2141
2019-07-27T10:00:00+0200,0,1052,624,0,282,92,0,2320,-1018
2019-07-27T11:00:00+0200,0,1241,601,0,309,121,0,2330,-918
2019-07-27T12:00:00+0200,0,1289,507,0,426,92,0,2309,-1031
2019-07-27T13:00:00+0200,0,1895,721,0,362,196,0,2263,-205
2019-07-27T14:00:00+0200,0,2180,681,0,84,255,0,2355,167
2019-07-27T15:00:00+0200,0,1565,666,0,149,100,0,2130,-148
2019-07-27T16:00:00+0200,0,1536,788,0,268,49,0,1936,71
2019-07-27T17:00:00+0200,0,698,1106,0,504,131,0,1787,-618
2019-07-27T18:00:00+0200,0,400,830,0,526,220,0,2197,-1713
2019-07-27T19:00:00+0200,0,349,777,0,342,516,0,2293,-2025
2019-07-27T20:00:00+0200,0,387,604,0,417,984,0,2167,-2577
2019-07-27T21:00:00+0200,0,421,892,0,624,1111,0,2116,-2538
2019-07-27T22:00:00+0200,0,482,886,0,639,1027,0,2240,-2538
2019-07-27T23:00:00+0200,0,392,839,0,497,172,0,2193,-1631
2019-07-28T00:00:00+0200,0,687,1334,0,131,67,0,1972,-149
2019-07-28T01:00:00+0200,0,856,1446,0,109,91,0,1794,308
2019-07-28T02:00:00+0200,0,740,1644,0,123,83,0,1798,380
2019-07-28T03:00:00+0200,0,671,1965,0,200,303,0,1777,356
2019-07-28T04:00:00+0200,0,706,2032,0,254,421,0,1820,243
2019-07-28T05:00:00+0200,0,669,1975,0,298,349,0,1769,228
2019-07-28T06:00:00+0200,0,648,1886,0,195,388,0,1777,174
2019-07-28T07:00:00+0200,0,619,1790,0,76,608,0,1806,-81
2019-07-28T08:00:00+0200,0,661,1746,0,439,1049,0,1724,-805
2019-07-28T09:00:00+0200,0,616,1835,0,759,1253,0,1344,-905
2019-07-28T10:00:00+0200,0,613,1936,0,699,1160,0,1145,-455
2019-07-28T11:00:00+0200,0,534,1882,0,638,807,0,1008,-37
2019-07-28T12:00:00+0200,0,508,1846,0,706,894,0,611,143
2019-07-28T13:00:00+0200,0,764,2193,0,393,1400,0,213,951
2019-07-28T14:00:00+0200,0,858,2308,0,406,1398,0,415,947
2019-07-28T15:00:00+0200,0,742,2347,0,351,992,0,898,848
2019-07-28T16:00:00+0200,0,691,2075,0,390,1151,0,1017,208
2019-07-28T17:00:00+0200,0,672,1852,0,650,1419,0,1242,-787
2019-07-28T18:00:00+0200,0,614,1282,0,605,1752,0,1424,-1885
2019-07-28T19:00:00+0200,0,568,630,0,623,2173,0,1523,-3121
2019-07-28T20:00:00+0200,0,529,386,0,617,2136,0,1851,-3689
2019-07-28T21:00:00+0200,0,506,361,0,602,2074,0,1823,-3632
2019-07-28T22:00:00+0200,0,400,0,0,519,1891,8,1697,-3715
2019-07-28T23:00:00+0200,0,416,363,0,588,1695,0,1112,-2616
2019-07-29T00:00:00+0200,0,523,1170,0,494,1075,0,1627,-1503
2019-07-29T01:00:00+0200,0,587,1635,0,433,915,0,1547,-673
2019-07-29T02:00:00+0200,0,755,1900,0,273,997,0,1218,167
2019-07-29T03:00:00+0200,0,814,2100,0,177,1204,0,1188,345
2019-07-29T04:00:00+0200,0,818,2347,0,203,1391,0,1122,449
2019-07-29T05:00:00+0200,0,771,2140,0,376,1886,0,908,-259
2019-07-29T06:00:00+0200,0,781,1907,0,626,2824,0,1111,-1873
2019-07-29T07:00:00+0200,0,637,1188,0,652,2937,0,1037,-2801
2019-07-29T08:00:00+0200,0,663,919,0,689,3248,0,1737,-4092
2019-07-29T09:00:00+0200,0,634,1078,0,702,2777,0,1415,-3182
2019-07-29T10:00:00+0200,0,654,1407,0,596,2068,0,983,-1586
2019-07-29T11:00:00+0200,0,573,1314,0,598,1591,0,1234,-1536
2019-07-29T12:00:00+0200,0,499,1099,0,616,1591,0,939,-1548
2019-07-29T13:00:00+0200,0,600,1136,0,506,1785,0,944,-1499
2019-07-29T14:00:00+0200,0,544,1089,0,433,1501,0,1244,-1545
2019-07-29T15:00:00+0200,0,520,1094,0,381,1493,0,1467,-1727
2019-07-29T16:00:00+0200,0,506,1050,0,311,1370,0,1623,-1748
2019-07-29T17:00:00+0200,0,629,1137,0,596,2393,0,1461,-2684
2019-07-29T18:00:00+0200,0,653,756,0,498,3033,0,2100,-4222
2019-07-29T19:00:00+0200,0,615,866,0,83,2930,0,2026,-3558
2019-07-29T20:00:00+0200,39,556,731,0,0,2726,0,2122,-3522
2019-07-29T21:00:00+0200,0,613,909,0,89,2802,0,1926,-3295
2019-07-29T22:00:00+0200,0,600,618,0,289,2741,0,1928,-3740
2019-07-29T23:00:00+0200,0,559,689,0,278,1921,0,2049,-3000
2019-07-30T00:00:00+0200,0,552,1355,0,63,1207,0,3012,-2375
2019-07-30T01:00:00+0200,130,636,1440,0,0,1089,0,3204,-2087
2019-07-30T02:00:00+0200,155,881,1679,0,0,1381,0,3260,-1926
2019-07-30T03:00:00+0200,22,975,1663,0,0,1955,0,2538,-1833
2019-07-30T04:00:00+0200,0,1028,1716,0,76,2037,0,2585,-1954
2019-07-30T05:00:00+0200,0,955,1512,0,133,2011,0,2556,-2233
2019-07-30T06:00:00+0200,0,912,1179,0,310,2520,0,2054,-2793
2019-07-30T07:00:00+0200,0,883,983,0,367,2958,0,2157,-3616
2019-07-30T08:00:00+0200,0,851,943,0,308,3017,0,2144,-3675
2019-07-30T09:00:00+0200,0,840,1318,0,372,2774,0,2556,-3544
2019-07-30T10:00:00+0200,0,813,1305,0,295,2441,0,2896,-3514
2019-07-30T11:00:00+0200,0,763,1386,0,89,1813,0,3000,-2753
2019-07-30T12:00:00+0200,0,690,1335,0,139,1350,0,3018,-2482
2019-07-30T13:00:00+0200,0,695,1314,0,73,1111,0,2972,-2147
2019-07-30T14:00:00+0200,0,708,1365,0,168,1013,0,3020,-2128
2019-07-30T15:00:00+0200,0,796,1593,0,70,1026,0,3310,-2017
2019-07-30T16:00:00+0200,0,807,1663,0,83,1293,0,3311,-2217
2019-07-30T17:00:00+0200,0,922,1538,0,238,2039,0,3326,-3143
2019-07-30T18:00:00+0200,0,818,1347,0,186,2361,0,3470,-3852
2019-07-30T19:00:00+0200,0,746,1220,0,74,2390,0,3433,-3931
2019-07-30T20:00:00+0200,0,746,1246,0,131,2322,0,3413,-3874
2019-07-30T21:00:00+0200,0,737,1284,0,279,2502,0,3109,-3869
2019-07-30T22:00:00+0200,0,813,1335,0,465,2431,0,3199,-3947
2019-07-30T23:00:00+0200,0,761,1576,0,124,1371,0,3016,-2174
2019-07-31T00:00:00+0200,0,775,1685,0,375,1621,0,2400,-1936
2019-07-31T01:00:00+0200,0,710,1622,0,266,1085,0,2502,-1521
2019-07-31T02:00:00+0200,4,734,1750,0,0,701,0,2653,-866
2019-07-31T03:00:00+0200,45,792,1844,0,0,881,0,2668,-868
2019-07-31T04:00:00+0200,0,777,1723,0,9,1106,0,2675,-1290
2019-07-31T05:00:00+0200,7,749,1684,0,0,1170,0,2555,-1285
2019-07-31T06:00:00+0200,0,824,1334,0,299,2190,0,1907,-2238
2019-07-31T07:00:00+0200,0,783,845,0,463,2523,0,2139,-3497
2019-07-31T08:00:00+0200,0,725,515,0,530,2508,0,2334,-4132
2019-07-31T09:00:00+0200,0,618,451,0,454,2127,0,2698,-4210
2019-07-31T10:00:00+0200,0,672,616,0,503,2175,0,2879,-4269
2019-07-31T11:00:00+0200,0,680,761,0,672,1965,0,2341,-3537
2019-07-31T12:00:00+0200,0,629,933,0,647,1565,0,2357,-3007
2019-07-31T13:00:00+0200,0,756,1258,0,654,1558,0,2356,-2554
2019-07-31T14:00:00+0200,0,775,1165,0,677,1681,0,2387,-2805
2019-07-31T15:00:00+0200,0,738,1264,0,502,1507,0,2482,-2489
2019-07-31T16:00:00+0200,0,756,1169,0,411,1522,0,2622,-2630
2019-07-31T17:00:00+0200,0,806,979,0,314,2062,0,2414,-3005
2019-07-31T18:00:00+0200,0,801,686,0,266,2381,0,2846,-4006
2019-07-31T19:00:00+0200,0,820,354,0,92,2768,0,2721,-4407
2019-07-31T20:00:00+0200,0,834,109,0,236,3245,0,2826,-5364
2019-07-31T21:00:00+0200,0,795,349,0,318,3310,0,2129,-4613
2019-07-31T22:00:00+0200,0,815,86,0,305,3145,0,2568,-5117
2019-07-31T23:00:00+0200,0,740,638,0,435,2213,0,2104,-3374
2019-08-01T00:00:00+0200,0,716,1107,0,258,1550,0,2221,-2206
2019-08-01T01:00:00+0200,0,683,1054,0,174,1208,0,2364,-2009
2019-08-01T02:00:00+0200,0,756,1293,0,76,1067,0,2696,-1790
2019-08-01T03:00:00+0200,0,797,1376,0,103,1148,0,2939,-2017
2019-08-01T04:00:00+0200,0,840,1419,0,229,1384,0,2896,-2250
2019-08-01T05:00:00+0200,0,789,1079,0,269,1491,0,2780,-2672
2019-08-01T06:00:00+0200,0,804,824,0,536,2260,0,2410,-3578
2019-08-01T07:00:00+0200,0,697,197,0,533,2571,0,3060,-5270
2019-08-01T08:00:00+0200,0,670,0,0,375,2550,60,3373,-5688
2019-08-01T09:00:00+0200,0,550,0,0,411,2144,243,2999,-5247
2019-08-01T10:00:00+0200,0,521,0,0,338,1885,406,3104,-5212
2019-08-01T11:00:00+0200,27,425,0,0,0,1134,364,3141,-4187
2019-08-01T12:00:00+0200,13,381,0,0,0,1559,903,2941,-5009
2019-08-01T13:00:00+0200,0,488,0,0,143,1924,837,2893,-5309
2019-08-01T14:00:00+0200,0,495,0,0,233,1866,670,2867,-5141
2019-08-01T15:00:00+0200,0,578,0,0,108,1670,339,3189,-4728
2019-08-01T16:00:00+0200,0,610,0,0,203,1904,427,3457,-5381
2019-08-01T17:00:00+0200,0,576,0,0,372,2240,626,3487,-6149
2019-08-01T18:00:00+0200,0,671,0,0,302,3066,804,3656,-7157
2019-08-01T19:00:00+0200,0,723,0,0,411,3710,974,3043,-7415
2019-08-01T20:00:00+0200,0,742,0,0,458,3465,818,2960,-6959
2019-08-01T21:00:00+0200,0,787,0,0,356,3489,783,2884,-6725
2019-08-01T22:00:00+0200,0,752,0,0,589,3560,818,2576,-6791
2019-08-01T23:00:00+0200,0,783,27,0,360,2206,0,2576,-4332
2019-08-02T00:00:00+0200,0,820,394,0,128,1770,0,3083,-3767
2019-08-02T01:00:00+0200,0,913,1120,0,25,1444,0,3077,-2513
2019-08-02T02:00:00+0200,14,1011,1340,0,0,1605,0,3002,-2242
2019-08-02T03:00:00+0200,0,1068,1294,0,62,2195,0,2647,-2542
2019-08-02T04:00:00+0200,0,1061,1142,0,77,2293,0,2699,-2866
2019-08-02T05:00:00+0200,53,1002,781,0,0,2439,0,2675,-3278
2019-08-02T06:00:00+0200,0,872,335,0,275,2557,0,2259,-3884
2019-08-02T07:00:00+0200,0,947,15,0,596,3541,0,2952,-6127
2019-08-02T08:00:00+0200,0,874,0,0,496,3601,221,3246,-6690
2019-08-02T09:00:00+0200,0,789,0,0,413,3167,212,3283,-6286
2019-08-02T10:00:00+0200,0,757,218,0,222,2380,0,3451,-5078
2019-08-02T11:00:00+0200,0,682,169,0,270,2182,0,3457,-5058
2019-08-02T12:00:00+0200,0,734,208,0,260,2159,0,3053,-4530
2019-08-02T13:00:00+0200,0,728,541,0,269,1576,0,2972,-3548
2019-08-02T14:00:00+0200,0,720,575,0,323,1292,0,2829,-3149
2019-08-02T15:00:00+0200,0,835,906,0,339,1393,0,3418,-3409
2019-08-02T16:00:00+0200,0,879,1083,0,174,1344,0,3572,-3128
2019-08-02T17:00:00+0200,0,882,1125,0,314,1791,0,3401,-3499
2019-08-02T18:00:00+0200,0,937,773,0,587,2650,0,3273,-4800
2019-08-02T19:00:00+0200,0,873,495,0,586,2838,0,3416,-5472
2019-08-02T20:00:00+0200,0,833,545,0,432,2542,0,3230,-4826
2019-08-02T21:00:00+0200,0,797,220,0,521,2706,0,3018,-5228
2019-08-02T22:00:00+0200,0,630,0,0,423,2438,295,2992,-5518
2019-08-02T23:00:00+0200,0,646,81,0,258,1645,0,2999,-4175
2019-08-03T00:00:00+0200,0,667,741,0,422,1642,0,2198,-2854
2019-08-03T01:00:00+0200,0,833,1387,0,254,1709,0,1990,-1733
2019-08-03T02:00:00+0200,0,985,1635,0,91,1878,0,1966,-1315
2019-08-03T03:00:00+0200,0,863,1698,0,63,1489,0,2304,-1295
2019-08-03T04:00:00+0200,0,875,1438,0,140,1758,0,2580,-2165
2019-08-03T05:00:00+0200,0,990,1631,0,76,1883,0,2461,-1799
2019-08-03T06:00:00+0200,0,777,1652,0,200,1416,0,2320,-1507
2019-08-03T07:00:00+0200,0,838,1781,0,438,1646,0,2421,-1886
2019-08-03T08:00:00+0200,0,757,1093,0,404,2052,0,2498,-3104
2019-08-03T09:00:00+0200,0,635,930,0,212,1764,0,2411,-2822
2019-08-03T10:00:00+0200,0,620,1122,0,44,1560,0,2252,-2114
2019-08-03T11:00:00+0200,110,572,956,0,0,1286,0,2273,-1921
2019-08-03T12:00:00+0200,156,533,538,0,0,1307,0,2385,-2465
2019-08-03T13:00:00+0200,107,639,966,0,0,1057,0,2252,-1597
2019-08-03T14:00:00+0200,190,529,1252,0,0,431,0,2369,-829
2019-08-03T15:00:00+0200,245,594,1517,0,0,366,0,2528,-538
2019-08-03T16:00:00+0200,65,719,1868,0,0,709,0,2199,-256
2019-08-03T17:00:00+0200,49,549,1131,0,0,828,0,2405,-1504
2019-08-03T18:00:00+0200,0,518,580,0,18,1321,0,2731,-2972
2019-08-03T19:00:00+0200,0,527,0,0,229,2021,130,3023,-4876
2019-08-03T20:00:00+0200,0,460,0,0,327,1964,103,3077,-5011
2019-08-03T21:00:00+0200,0,367,0,0,259,1853,288,3298,-5331
2019-08-03T22:00:00+0200,59,196,0,0,0,1318,686,3472,-5221
2019-08-03T23:00:00+0200,426,291,0,0,0,776,88,3506,-3653
2019-08-04T00:00:00+0200,575,515,1289,0,0,413,0,3218,-1252
2019-08-04T01:00:00+0200,543,557,1577,0,0,529,0,3001,-853
2019-08-04T02:00:00+0200,661,517,1658,0,0,241,0,3134,-539
2019-08-04T03:00:00+0200,549,482,1672,0,0,477,0,2719,-493
2019-08-04T04:00:00+0200,552,505,1652,0,0,413,0,2951,-655
2019-08-04T05:00:00+0200,571,553,1763,0,0,464,0,2961,-538
2019-08-04T06:00:00+0200,422,560,1851,0,0,488,0,2824,-479
2019-08-04T07:00:00+0200,303,545,1895,0,0,527,0,2561,-345
2019-08-04T08:00:00+0200,350,467,1566,0,0,308,0,2236,-161
2019-08-04T09:00:00+0200,356,404,1165,0,0,120,0,2295,-490
2019-08-04T10:00:00+0200,295,346,843,0,0,521,0,1424,-461
2019-08-04T11:00:00+0200,443,354,542,0,0,211,0,1606,-478
2019-08-04T12:00:00+0200,627,458,293,0,0,32,0,1757,-411
2019-08-04T13:00:00+0200,536,457,836,0,0,287,0,1672,-130
2019-08-04T14:00:00+0200,426,537,1032,0,0,518,0,1540,-63
2019-08-04T15:00:00+0200,478,500,1004,0,0,405,0,1553,24
2019-08-04T16:00:00+0200,466,422,947,0,0,327,0,1481,27
2019-08-04T17:00:00+0200,594,520,1160,0,0,574,0,2081,-381
2019-08-04T18:00:00+0200,299,467,660,0,0,995,0,2285,-1854
2019-08-04T19:00:00+0200,0,406,0,0,7,1698,33,2750,-4082
2019-08-04T20:00:00+0200,0,356,0,0,228,1919,72,2895,-4758
2019-08-04T21:00:00+0200,0,526,0,0,243,2530,184,2724,-5155
2019-08-04T22:00:00+0200,0,564,0,0,232,2610,342,2593,-5213
2019-08-04T23:00:00+0200,143,457,0,0,0,1544,104,2942,-3990
2019-08-05T00:00:00+0200,0,627,984,0,64,1306,0,2413,-2172
2019-08-05T01:00:00+0200,112,681,1582,0,0,1073,0,2356,-1054
2019-08-05T02:00:00+0200,208,907,1913,0,0,1369,0,2180,-521
2019-08-05T03:00:00+0200,155,910,1898,0,0,1550,0,2103,-690
2019-08-05T04:00:00+0200,164,907,1843,0,0,1566,0,2073,-725
2019-08-05T05:00:00+0200,69,728,1477,0,0,1169,0,2487,-1382
2019-08-05T06:00:00+0200,0,692,920,0,239,1711,0,1892,-2230
2019-08-05T07:00:00+0200,0,821,799,0,68,2058,0,2254,-2760
2019-08-05T08:00:00+0200,0,697,60,0,344,2575,0,2608,-4770
2019-08-05T09:00:00+0200,0,668,0,0,383,2791,108,2317,-4931
2019-08-05T10:00:00+0200,0,673,0,0,352,2730,65,2111,-4585
2019-08-05T11:00:00+0200,0,576,0,0,301,2357,137,1911,-4130
2019-08-05T12:00:00+0200,0,538,0,0,334,1979,125,1630,-3530
2019-08-05T13:00:00+0200,57,636,618,0,0,1164,0,2370,-2223
2019-08-05T14:00:00+0200,151,664,1233,0,0,867,0,1935,-754
2019-08-05T15:00:00+0200,226,693,1132,0,0,1007,0,1982,-938
2019-08-05T16:00:00+0200,114,748,1237,0,0,1200,0,1966,-1067
2019-08-05T17:00:00+0200,152,739,1112,0,0,1437,0,1968,-1402
2019-08-05T18:00:00+0200,0,713,169,0,244,2254,0,2079,-3695
2019-08-05T19:00:00+0200,0,634,0,0,529,2854,355,2063,-5167
2019-08-05T20:00:00+0200,0,714,0,0,380,2758,182,1928,-4534
2019-08-05T21:00:00+0200,0,632,0,0,376,2694,284,1367,-4089
2019-08-05T22:00:00+0200,0,521,0,0,393,2433,754,1776,-4835
2019-08-05T23:00:00+0200,0,371,0,0,135,1052,111,1576,-2503
2019-08-06T00:00:00+0200,78,592,962,0,0,800,0,2275,-1443
2019-08-06T01:00:00+0200,132,920,1707,0,0,1298,0,2104,-643
2019-08-06T02:00:00+0200,164,998,1964,0,0,1222,0,2236,-332
2019-08-06T03:00:00+0200,227,828,2013,0,0,1274,0,2293,-499
2019-08-06T04:00:00+0200,168,657,1874,0,0,1272,0,2310,-883
2019-08-06T05:00:00+0200,166,626,1803,0,0,1236,0,2401,-1042
2019-08-06T06:00:00+0200,0,644,1511,0,14,1595,0,2077,-1531
2019-08-06T07:00:00+0200,0,590,1016,0,208,1919,0,1991,-2512
2019-08-06T08:00:00+0200,0,446,74,0,398,2026,0,2054,-3958
2019-08-06T09:00:00+0200,0,404,0,0,318,1836,37,2215,-4002
2019-08-06T10:00:00+0200,0,405,25,0,56,1251,0,2215,-3092
2019-08-06T11:00:00+0200,278,428,242,0,0,648,0,2209,-1909
2019-08-06T12:00:00+0200,721,471,407,0,0,262,0,2137,-800
2019-08-06T13:00:00+0200,775,766,1352,0,0,310,0,1947,636
2019-08-06T14:00:00+0200,570,686,1607,0,0,196,0,1869,798
2019-08-06T15:00:00+0200,517,729,1806,0,0,365,0,1856,831
2019-08-06T16:00:00+0200,361,741,1883,0,0,600,0,1990,395
2019-08-06T17:00:00+0200,0,737,1477,0,20,1313,0,2081,-1200
2019-08-06T18:00:00+0200,0,717,649,0,443,2010,0,1791,-2878
2019-08-06T19:00:00+0200,0,632,0,0,527,2453,18,1857,-4223
2019-08-06T20:00:00+0200,0,658,319,0,342,2435,0,1727,-3527
2019-08-06T21:00:00+0200,0,700,301,0,173,2412,0,1790,-3374
2019-08-06T22:00:00+0200,0,598,0,0,401,2500,380,1872,-4555
2019-08-06T23:00:00+0200,126,529,117,0,0,1536,0,1974,-2738
2019-08-07T00:00:00+0200,404,684,1315,0,0,1009,0,2144,-750
2019-08-07T01:00:00+0200,470,758,1693,0,0,936,0,2309,-324
2019-08-07T02:00:00+0200,481,912,1735,0,0,1137,0,2416,-425
2019-08-07T03:00:00+0200,360,929,1823,0,0,1150,0,2461,-499
2019-08-07T04:00:00+0200,173,799,1744,0,0,997,0,2422,-703
2019-08-07T05:00:00+0200,198,765,1626,0,0,958,0,2429,-798
2019-08-07T06:00:00+0200,31,837,1516,0,0,1441,0,2220,-1277
2019-08-07T07:00:00+0200,0,804,1417,0,195,1736,0,2150,-1860
2019-08-07T08:00:00+0200,0,695,569,0,351,2127,0,2319,-3533
2019-08-07T09:00:00+0200,0,770,194,0,280,2514,0,2065,-3895
2019-08-07T10:00:00+0200,0,667,319,0,407,2121,0,1977,-3519
2019-08-07T11:00:00+0200,0,718,765,0,305,1867,0,1933,-2622
2019-08-07T12:00:00+0200,0,668,1114,0,282,1208,0,2005,-1713
2019-08-07T13:00:00+0200,0,757,1706,0,138,803,0,1968,-446
2019-08-07T14:00:00+0200,0,817,1937,0,207,1176,0,1741,-370
2019-08-07T15:00:00+0200,5,820,2047,0,0,1188,0,1995,-311
2019-08-07T16:00:00+0200,0,852,1913,0,210,1265,0,1959,-669
2019-08-07T17:00:00+0200,0,845,1743,0,359,1711,0,1847,-1329
2019-08-07T18:00:00+0200,0,706,1452,0,658,2200,0,1905,-2605
2019-08-07T19:00:00+0200,0,622,712,0,732,2721,0,2115,-4234
2019-08-07T20:00:00+0200,0,664,629,0,511,2683,0,1919,-3820
2019-08-07T21:00:00+0200,0,534,79,0,166,2203,0,2026,-3782
2019-08-07T22:00:00+0200,69,512,0,0,0,1708,205,2335,-3667
2019-08-07T23:00:00+0200,271,431,317,0,0,1005,0,2093,-2079
2019-08-08T00:00:00+0200,335,532,1206,0,0,954,0,1977,-858
2019-08-08T01:00:00+0200,421,679,1780,0,0,734,0,1907,239
2019-08-08T02:00:00+0200,510,710,1961,0,0,356,0,2114,711
2019-08-08T03:00:00+0200,603,738,2177,0,0,264,0,2424,830
2019-08-08T04:00:00+0200,531,737,2137,0,0,345,0,2489,571
2019-08-08T05:00:00+0200,303,713,1755,0,0,749,0,2450,-428
2019-08-08T06:00:00+0200,254,663,1713,0,0,1281,0,1762,-413
2019-08-08T07:00:00+0200,0,606,1446,0,15,1648,0,1983,-1594
2019-08-08T08:00:00+0200,0,560,985,0,102,1907,0,1815,-2279
2019-08-08T09:00:00+0200,326,344,546,0,0,1105,0,2025,-1914
2019-08-08T10:00:00+0200,126,434,997,0,0,729,0,1884,-1056
2019-08-08T11:00:00+0200,513,456,1127,0,0,153,0,2128,-185
2019-08-08T12:00:00+0200,761,886,1009,0,0,73,0,2225,358
2019-08-08T13:00:00+0200,942,1266,1092,0,0,118,0,2140,1042
2019-08-08T14:00:00+0200,867,1177,1171,0,0,136,0,1947,1132
2019-08-08T15:00:00+0200,792,873,1401,0,0,60,0,1955,1051
2019-08-08T16:00:00+0200,513,525,1417,0,0,322,0,2014,119
2019-08-08T17:00:00+0200,441,460,1150,0,0,365,0,2204,-518
2019-08-08T18:00:00+0200,97,326,72,0,0,1317,0,2237,-3059
2019-08-08T19:00:00+0200,0,312,0,0,288,2378,792,2267,-5413
2019-08-08T20:00:00+0200,0,371,0,0,230,2581,819,2104,-5363
2019-08-08T21:00:00+0200,0,412,0,0,219,2860,863,1971,-5501
2019-08-08T22:00:00+0200,0,337,0,0,172,2546,913,1962,-5256
2019-08-08T23:00:00+0200,0,406,0,0,65,1862,47,2044,-3612
2019-08-09T00:00:00+0200,0,691,1079,0,163,1907,0,1902,-2202
2019-08-09T01:00:00+0200,0,694,1256,0,16,1567,0,2049,-1682
2019-08-09T02:00:00+0200,127,695,1211,0,0,1403,0,2318,-1688
2019-08-09T03:00:00+0200,112,742,1180,0,0,1572,0,2322,-1860
2019-08-09T04:00:00+0200,13,811,1491,0,0,1697,0,2268,-1650
2019-08-09T05:00:00+0200,335,745,1128,0,0,1516,0,2462,-1770
2019-08-09T06:00:00+0200,263,677,1558,0,0,1412,0,1495,-409
2019-08-09T07:00:00+0200,354,633,1231,0,0,1933,0,1809,-1524
2019-08-09T08:00:00+0200,29,411,0,0,0,2562,155,2166,-4443
2019-08-09T09:00:00+0200,83,498,0,0,0,2697,390,2147,-4653
2019-08-09T10:00:00+0200,59,445,0,0,0,2605,567,2061,-4729
2019-08-09T11:00:00+0200,152,438,0,0,0,2766,1043,2151,-5370
2019-08-09T12:00:00+0200,0,430,0,0,185,2666,1044,2017,-5482
2019-08-09T13:00:00+0200,0,466,0,0,226,2558,710,2054,-5082
2019-08-09T14:00:00+0200,114,511,0,0,0,1957,149,2152,-3633
2019-08-09T15:00:00+0200,0,630,0,0,246,2464,142,2175,-4397
2019-08-09T16:00:00+0200,137,680,391,0,0,2094,0,2202,-3088
2019-08-09T17:00:00+0200,83,927,1271,0,0,2363,0,2118,-2200
2019-08-09T18:00:00+0200,44,941,1271,0,0,2281,0,2020,-2045
2019-08-09T19:00:00+0200,0,1003,1460,0,208,2347,0,1815,-1907
2019-08-09T20:00:00+0200,0,1129,1897,0,282,2306,0,1716,-1278
2019-08-09T21:00:00+0200,0,1107,1642,0,296,2158,0,1639,-1344
2019-08-09T22:00:00+0200,0,1014,1212,0,328,2067,0,1708,-1877
2019-08-09T23:00:00+0200,0,992,1459,0,317,1842,0,1609,-1317
2019-08-10T00:00:00+0200,0,1076,1897,0,287,1615,0,1914,-843
2019-08-10T01:00:00+0200,50,1009,1809,0,0,1204,0,2140,-476
2019-08-10T02:00:00+0200,209,919,1773,0,0,734,0,2294,-127
2019-08-10T03:00:00+0200,156,906,1683,0,0,636,0,2115,-6
2019-08-10T04:00:00+0200,303,916,1888,0,0,522,0,2094,491
2019-08-10T05:00:00+0200,274,946,2038,0,0,532,0,2051,675
2019-08-10T06:00:00+0200,209,950,2238,0,0,421,0,2025,951
2019-08-10T07:00:00+0200,0,914,1878,0,14,1048,0,1698,32
2019-08-10T08:00:00+0200,0,927,1939,0,170,1133,0,1592,-29
2019-08-10T09:00:00+0200,0,938,2038,0,465,1099,0,1911,-499
2019-08-10T10:00:00+0200,280,1016,2246,0,0,165,0,1963,1414
2019-08-10T11:00:00+0200,508,1525,2092,0,0,167,0,2127,1831
2019-08-10T12:00:00+0200,336,1446,1931,0,0,171,0,2094,1448
2019-08-10T13:00:00+0200,439,2020,1848,0,0,146,0,2200,1961
2019-08-10T14:00:00+0200,535,2025,1759,0,0,98,0,2214,2007
2019-08-10T15:00:00+0200,568,1840,1659,0,0,76,0,2206,1785
2019-08-10T16:00:00+0200,594,1781,1649,0,0,142,0,2234,1648
2019-08-10T17:00:00+0200,443,1681,1663,0,0,171,0,2181,1435
2019-08-10T18:00:00+0200,0,1036,1940,0,57,254,0,1947,718
2019-08-10T19:00:00+0200,0,511,1062,0,84,331,0,1988,-830
2019-08-10T20:00:00+0200,0,272,390,0,0,412,0,1848,-1598
2019-08-10T21:00:00+0200,0,254,0,0,226,1024,373,1775,-3144
2019-08-10T22:00:00+0200,0,239,0,0,108,719,530,2018,-3136
2019-08-10T23:00:00+0200,167,208,0,0,0,285,546,1987,-2443
2019-08-11T00:00:00+0200,281,714,1434,0,0,146,0,1876,407
2019-08-11T01:00:00+0200,548,1407,1434,0,0,151,0,2125,1113
2019-08-11T02:00:00+0200,531,1761,1369,0,0,158,0,2300,1203
2019-08-11T03:00:00+0200,513,1819,1524,0,0,157,0,2486,1213
2019-08-11T04:00:00+0200,404,1536,1478,0,0,127,0,2272,1019
2019-08-11T05:00:00+0200,212,1121,1450,0,0,142,0,1682,959
2019-08-11T06:00:00+0200,118,1204,1464,0,0,199,0,1575,1012
2019-08-11T07:00:00+0200,236,1179,1280,0,0,116,0,1675,904
2019-08-11T08:00:00+0200,386,729,1114,0,0,20,0,1455,754
2019-08-11T09:00:00+0200,408,921,694,0,0,45,0,1339,639
2019-08-11T10:00:00+0200,511,464,15,0,0,0,0,800,190
2019-08-11T11:00:00+0200,586,440,0,0,0,12,225,805,-16
2019-08-11T12:00:00+0200,733,521,0,0,0,172,691,891,-500
